numero,nom,mac,debut_s,fin_s,duree_us,rssi_dbm,canal,payload_octets,type_pdu,phy
359,Inconnu,inconnue,1784084573.152926922,1784084573.153062820,136.000,-48,38,7,0x07,LE 1M
360,Inconnu,inconnue,1784084573.190831900,1784084573.190967798,136.000,-66,39,7,0x07,LE 1M
368,Inconnu,inconnue,1784084573.424994946,1784084573.425130844,136.000,-48,38,7,0x07,LE 1M
376,Inconnu,inconnue,1784084573.659950018,1784084573.660085917,136.000,-48,37,7,0x07,LE 1M
384,Inconnu,inconnue,1784084573.896717072,1784084573.896852970,136.000,-67,39,7,0x07,LE 1M
389,Inconnu,inconnue,1784084574.046363115,1784084574.046499014,136.000,-48,38,7,0x07,LE 1M
395,Inconnu,inconnue,1784084574.230417967,1784084574.230553865,136.000,-49,38,7,0x07,LE 1M
403,Inconnu,inconnue,1784084574.456267118,1784084574.456403017,136.000,-48,37,7,0x07,LE 1M
410,Inconnu,inconnue,1784084574.692677975,1784084574.692813873,136.000,-48,38,7,0x07,LE 1M
411,Inconnu,inconnue,1784084574.714679003,1784084574.714814901,136.000,-66,39,7,0x07,LE 1M
417,Inconnu,inconnue,1784084574.883016109,1784084574.883152008,136.000,-67,39,7,0x07,LE 1M
420,Inconnu,inconnue,1784084574.979590893,1784084574.979726791,136.000,-66,39,7,0x07,LE 1M
428,Inconnu,inconnue,1784084575.184118032,1784084575.184253931,136.000,-49,38,7,0x07,LE 1M
429,Inconnu,inconnue,1784084575.211934090,1784084575.212069988,136.000,-68,39,7,0x07,LE 1M
437,Inconnu,inconnue,1784084575.428657055,1784084575.428792953,136.000,-49,38,7,0x07,LE 1M
438,Inconnu,inconnue,1784084575.454245090,1784084575.454380989,136.000,-68,39,7,0x07,LE 1M
444,Inconnu,inconnue,1784084575.622087955,1784084575.622223854,136.000,-68,39,7,0x07,LE 1M
450,Inconnu,inconnue,1784084575.794110060,1784084575.794245958,136.000,-68,39,7,0x07,LE 1M
455,Inconnu,inconnue,1784084575.938939095,1784084575.939074993,136.000,-49,38,7,0x07,LE 1M
456,Inconnu,inconnue,1784084575.966114044,1784084575.966249943,136.000,-66,39,7,0x07,LE 1M
459,Inconnu,inconnue,1784084576.049469948,1784084576.049605846,136.000,-65,39,7,0x07,LE 1M
465,Inconnu,inconnue,1784084576.235414028,1784084576.235549927,136.000,-64,39,7,0x07,LE 1M
473,Inconnu,inconnue,1784084576.337737083,1784084576.337872982,136.000,-49,38,7,0x07,LE 1M
479,Inconnu,inconnue,1784084576.494460106,1784084576.494596004,136.000,-49,38,7,0x07,LE 1M
480,Inconnu,inconnue,1784084576.526196003,1784084576.526331902,136.000,-63,39,7,0x07,LE 1M
487,Inconnu,inconnue,1784084576.734055996,1784084576.734191895,136.000,-48,37,7,0x07,LE 1M
493,Inconnu,inconnue,1784084576.912834883,1784084576.912970781,136.000,-48,37,7,0x07,LE 1M
499,Inconnu,inconnue,1784084577.108299017,1784084577.108434916,136.000,-48,37,7,0x07,LE 1M
507,Inconnu,inconnue,1784084577.333026886,1784084577.333162785,136.000,-61,39,7,0x07,LE 1M
511,Inconnu,inconnue,1784084577.367244005,1784084577.367379904,136.000,-48,37,7,0x07,LE 1M
517,Inconnu,inconnue,1784084577.494806051,1784084577.494941950,136.000,-49,37,7,0x07,LE 1M
524,Inconnu,inconnue,1784084577.724886894,1784084577.725022793,136.000,-50,38,7,0x07,LE 1M
525,Inconnu,inconnue,1784084577.761502028,1784084577.761637926,136.000,-62,39,7,0x07,LE 1M
532,Inconnu,inconnue,1784084577.962532043,1784084577.962667942,136.000,-48,37,7,0x07,LE 1M
543,Inconnu,inconnue,1784084578.269886971,1784084578.270022869,136.000,-62,39,7,0x07,LE 1M
547,Inconnu,inconnue,1784084578.376163006,1784084578.376298904,136.000,-48,37,7,0x07,LE 1M
554,Inconnu,inconnue,1784084578.585736990,1784084578.585872889,136.000,-50,38,7,0x07,LE 1M
555,Inconnu,inconnue,1784084578.603204012,1784084578.603339911,136.000,-62,39,7,0x07,LE 1M
565,Inconnu,inconnue,1784084578.894946098,1784084578.895081997,136.000,-48,37,7,0x07,LE 1M
572,Inconnu,inconnue,1784084579.051739931,1784084579.051875830,136.000,-50,38,7,0x07,LE 1M
578,Inconnu,inconnue,1784084579.246377945,1784084579.246513844,136.000,-50,38,7,0x07,LE 1M
579,Inconnu,inconnue,1784084579.268100977,1784084579.268236876,136.000,-61,39,7,0x07,LE 1M
586,Inconnu,inconnue,1784084579.430999041,1784084579.431134939,136.000,-48,37,7,0x07,LE 1M
596,Inconnu,inconnue,1784084579.773361921,1784084579.773497820,136.000,-49,38,7,0x07,LE 1M
597,Inconnu,inconnue,1784084579.795969009,1784084579.796104908,136.000,-64,39,7,0x07,LE 1M
602,Inconnu,inconnue,1784084579.917983055,1784084579.918118954,136.000,-49,38,7,0x07,LE 1M
612,Inconnu,inconnue,1784084580.102171898,1784084580.102307796,136.000,-70,39,7,0x07,LE 1M
620,Inconnu,inconnue,1784084580.318520069,1784084580.318655968,136.000,-49,38,7,0x07,LE 1M
629,Inconnu,inconnue,1784084580.469248056,1784084580.469383955,136.000,-50,38,7,0x07,LE 1M
630,Inconnu,inconnue,1784084580.469974041,1784084580.470109940,136.000,-65,39,7,0x07,LE 1M
637,Inconnu,inconnue,1784084580.678014040,1784084580.678149939,136.000,-48,37,7,0x07,LE 1M
645,Inconnu,inconnue,1784084580.898819923,1784084580.898955822,136.000,-63,39,7,0x07,LE 1M
652,Inconnu,inconnue,1784084581.113476038,1784084581.113611937,136.000,-48,37,7,0x07,LE 1M
661,Inconnu,inconnue,1784084581.365044117,1784084581.365180016,136.000,-49,37,7,0x07,LE 1M
666,Inconnu,inconnue,1784084581.528075933,1784084581.528211832,136.000,-60,39,7,0x07,LE 1M
677,Inconnu,inconnue,1784084581.841398954,1784084581.841534853,136.000,-51,38,7,0x07,LE 1M
678,Inconnu,inconnue,1784084581.858618975,1784084581.858754873,136.000,-60,39,7,0x07,LE 1M
687,Inconnu,inconnue,1784084582.134974957,1784084582.135110855,136.000,-61,39,7,0x07,LE 1M
690,Inconnu,inconnue,1784084582.231745005,1784084582.231880903,136.000,-61,39,7,0x07,LE 1M
697,Inconnu,inconnue,1784084582.468575954,1784084582.468711853,136.000,-49,37,7,0x07,LE 1M
708,Inconnu,inconnue,1784084582.795214891,1784084582.795350790,136.000,-62,39,7,0x07,LE 1M
713,Inconnu,inconnue,1784084582.946707010,1784084582.946842909,136.000,-52,38,7,0x07,LE 1M
714,Inconnu,inconnue,1784084582.988640070,1784084582.988775969,136.000,-58,39,7,0x07,LE 1M
720,Inconnu,inconnue,1784084583.149362087,1784084583.149497986,136.000,-62,39,7,0x07,LE 1M
724,Inconnu,inconnue,1784084583.180309057,1784084583.180444956,136.000,-49,37,7,0x07,LE 1M
734,Inconnu,inconnue,1784084583.430602074,1784084583.430737972,136.000,-51,38,7,0x07,LE 1M
735,Inconnu,inconnue,1784084583.452028990,1784084583.452164888,136.000,-62,39,7,0x07,LE 1M
744,Inconnu,inconnue,1784084583.685421944,1784084583.685557842,136.000,-62,39,7,0x07,LE 1M
752,Inconnu,inconnue,1784084583.870371103,1784084583.870507002,136.000,-51,38,7,0x07,LE 1M
753,Inconnu,inconnue,1784084583.901977062,1784084583.902112961,136.000,-61,39,7,0x07,LE 1M
763,Inconnu,inconnue,1784084584.118767977,1784084584.118903875,136.000,-49,37,7,0x07,LE 1M
767,Inconnu,inconnue,1784084584.223474979,1784084584.223610878,136.000,-51,38,7,0x07,LE 1M
779,Inconnu,inconnue,1784084584.576337099,1784084584.576472998,136.000,-51,38,7,0x07,LE 1M
780,Inconnu,inconnue,1784084584.589185953,1784084584.589321852,136.000,-62,39,7,0x07,LE 1M
791,Inconnu,inconnue,1784084584.775187016,1784084584.775322914,136.000,-51,38,7,0x07,LE 1M
792,Inconnu,inconnue,1784084584.807111979,1784084584.807247877,136.000,-61,39,7,0x07,LE 1M
800,Inconnu,inconnue,1784084585.039741993,1784084585.039877892,136.000,-51,38,7,0x07,LE 1M
801,Inconnu,inconnue,1784084585.062081099,1784084585.062216997,136.000,-61,39,7,0x07,LE 1M
806,Inconnu,inconnue,1784084585.210465908,1784084585.210601807,136.000,-51,38,7,0x07,LE 1M
810,Inconnu,inconnue,1784084585.336968899,1784084585.337104797,136.000,-61,39,7,0x07,LE 1M
819,Inconnu,inconnue,1784084585.604779959,1784084585.604915857,136.000,-62,39,7,0x07,LE 1M
826,Inconnu,inconnue,1784084585.838558912,1784084585.838694811,136.000,-49,37,7,0x07,LE 1M
834,Inconnu,inconnue,1784084586.086297035,1784084586.086432934,136.000,-62,39,7,0x07,LE 1M
844,Inconnu,inconnue,1784084586.364082098,1784084586.364217997,136.000,-48,37,7,0x07,LE 1M
847,Inconnu,inconnue,1784084586.428248882,1784084586.428384781,136.000,-49,37,7,0x07,LE 1M
855,Inconnu,inconnue,1784084586.659893036,1784084586.660028934,136.000,-61,39,7,0x07,LE 1M
862,Inconnu,inconnue,1784084586.785182953,1784084586.785318851,136.000,-49,37,7,0x07,LE 1M
868,Inconnu,inconnue,1784084586.910682917,1784084586.910818815,136.000,-48,37,7,0x07,LE 1M
873,Inconnu,inconnue,1784084587.078041077,1784084587.078176975,136.000,-62,39,7,0x07,LE 1M
880,Inconnu,inconnue,1784084587.277662039,1784084587.277797937,136.000,-49,37,7,0x07,LE 1M
889,Inconnu,inconnue,1784084587.510375977,1784084587.510511875,136.000,-49,37,7,0x07,LE 1M
893,Inconnu,inconnue,1784084587.622981071,1784084587.623069048,88.000,-88,38,1,0x06,LE 1M
897,Inconnu,inconnue,1784084587.728060007,1784084587.728195906,136.000,-62,39,7,0x07,LE 1M
904,Inconnu,inconnue,1784084587.945991993,1784084587.946127892,136.000,-49,37,7,0x07,LE 1M
913,Inconnu,inconnue,1784084588.179409027,1784084588.179544926,136.000,-49,37,7,0x07,LE 1M
921,Inconnu,inconnue,1784084588.384691954,1784084588.384827852,136.000,-62,39,7,0x07,LE 1M
931,Inconnu,inconnue,1784084588.690464020,1784084588.690599918,136.000,-49,37,7,0x07,LE 1M
939,Inconnu,inconnue,1784084588.929327965,1784084588.929463863,136.000,-62,39,7,0x07,LE 1M
946,Inconnu,inconnue,1784084589.145843029,1784084589.145978928,136.000,-49,37,7,0x07,LE 1M
954,Inconnu,inconnue,1784084589.375421047,1784084589.375556946,136.000,-58,39,7,0x07,LE 1M
959,Inconnu,inconnue,1784084589.522330999,1784084589.522466898,136.000,-51,38,7,0x07,LE 1M
969,Inconnu,inconnue,1784084589.802309990,1784084589.802445889,136.000,-61,39,7,0x07,LE 1M
977,Inconnu,inconnue,1784084589.998171091,1784084589.998306990,136.000,-51,38,7,0x07,LE 1M
978,Inconnu,inconnue,1784084590.009426117,1784084590.009562016,136.000,-61,39,7,0x07,LE 1M
984,Inconnu,inconnue,1784084590.194396019,1784084590.194531918,136.000,-61,39,7,0x07,LE 1M
996,Inconnu,inconnue,1784084590.553723097,1784084590.553858995,136.000,-61,39,7,0x07,LE 1M
1009,Inconnu,inconnue,1784084590.841291904,1784084590.841667891,376.000,-93,37,37,0x08,LE 1M
1010,Inconnu,inconnue,1784084590.842003107,1784084590.842139006,136.000,-51,38,7,0x07,LE 1M
1011,Inconnu,inconnue,1784084590.873884916,1784084590.874020815,136.000,-61,39,7,0x07,LE 1M
1020,Inconnu,inconnue,1784084591.108875036,1784084591.109010935,136.000,-61,39,7,0x07,LE 1M
1025,Inconnu,inconnue,1784084591.288573980,1784084591.288709879,136.000,-52,38,7,0x07,LE 1M
1026,Inconnu,inconnue,1784084591.326944113,1784084591.327080011,136.000,-60,39,7,0x07,LE 1M
1031,Inconnu,inconnue,1784084591.461172104,1784084591.461308002,136.000,-52,38,7,0x07,LE 1M
1032,Inconnu,inconnue,1784084591.488837004,1784084591.488972902,136.000,-61,39,7,0x07,LE 1M
1040,Inconnu,inconnue,1784084591.719407082,1784084591.719542980,136.000,-51,38,7,0x07,LE 1M
1041,Inconnu,inconnue,1784084591.746690035,1784084591.746825933,136.000,-61,39,7,0x07,LE 1M
1047,Inconnu,inconnue,1784084591.876688004,1784084591.876823902,136.000,-62,39,7,0x07,LE 1M
1055,Inconnu,inconnue,1784084592.105354071,1784084592.105489969,136.000,-53,38,7,0x07,LE 1M
1056,Inconnu,inconnue,1784084592.132550955,1784084592.132686853,136.000,-59,39,7,0x07,LE 1M
1061,Inconnu,inconnue,1784084592.270103931,1784084592.270239830,136.000,-51,38,7,0x07,LE 1M
1062,Inconnu,inconnue,1784084592.292129040,1784084592.292264938,136.000,-62,39,7,0x07,LE 1M
1069,Inconnu,inconnue,1784084592.512635946,1784084592.512771845,136.000,-49,37,7,0x07,LE 1M
1076,Inconnu,inconnue,1784084592.727183104,1784084592.727319002,136.000,-51,38,7,0x07,LE 1M
1077,Inconnu,inconnue,1784084592.739564896,1784084592.739700794,136.000,-62,39,7,0x07,LE 1M
1083,Inconnu,inconnue,1784084592.895289898,1784084592.895425797,136.000,-62,39,7,0x07,LE 1M
1089,Inconnu,inconnue,1784084593.056463957,1784084593.056599855,136.000,-62,39,7,0x07,LE 1M
1095,Inconnu,inconnue,1784084593.246045113,1784084593.246181011,136.000,-62,39,7,0x07,LE 1M
1106,Inconnu,inconnue,1784084593.545835018,1784084593.545970917,136.000,-51,38,7,0x07,LE 1M
1107,Inconnu,inconnue,1784084593.568144083,1784084593.568279982,136.000,-61,39,7,0x07,LE 1M
1113,Inconnu,inconnue,1784084593.745122910,1784084593.745258808,136.000,-61,39,7,0x07,LE 1M
1122,Inconnu,inconnue,1784084593.930488110,1784084593.930624008,136.000,-61,39,7,0x07,LE 1M
1131,Inconnu,inconnue,1784084594.209182024,1784084594.209317923,136.000,-61,39,7,0x07,LE 1M
1137,Inconnu,inconnue,1784084594.391496897,1784084594.391632795,136.000,-62,39,7,0x07,LE 1M
1145,Inconnu,inconnue,1784084594.620816946,1784084594.620952845,136.000,-52,38,7,0x07,LE 1M
1146,Inconnu,inconnue,1784084594.653464079,1784084594.653599977,136.000,-62,39,7,0x07,LE 1M
1152,Inconnu,inconnue,1784084594.871319056,1784084594.871454954,136.000,-61,39,7,0x07,LE 1M
1159,Inconnu,inconnue,1784084595.012954950,1784084595.013090849,136.000,-49,37,7,0x07,LE 1M
1163,Inconnu,inconnue,1784084595.124533892,1784084595.124669790,136.000,-52,38,7,0x07,LE 1M
1164,Inconnu,inconnue,1784084595.151868105,1784084595.152004004,136.000,-60,39,7,0x07,LE 1M
1170,Inconnu,inconnue,1784084595.304048061,1784084595.304183960,136.000,-61,39,7,0x07,LE 1M
1182,Inconnu,inconnue,1784084595.620038033,1784084595.620173931,136.000,-61,39,7,0x07,LE 1M
1186,Inconnu,inconnue,1784084595.738862038,1784084595.738997936,136.000,-49,37,7,0x07,LE 1M
1192,Inconnu,inconnue,1784084595.944346905,1784084595.944482803,136.000,-49,37,7,0x07,LE 1M
1198,Inconnu,inconnue,1784084596.155683041,1784084596.155818939,136.000,-49,37,7,0x07,LE 1M
1207,Inconnu,inconnue,1784084596.388164997,1784084596.388300896,136.000,-49,37,7,0x07,LE 1M
1213,Inconnu,inconnue,1784084596.534082890,1784084596.534218788,136.000,-49,37,7,0x07,LE 1M
1223,Inconnu,inconnue,1784084596.872297049,1784084596.872432947,136.000,-52,38,7,0x07,LE 1M
1229,Inconnu,inconnue,1784084597.070434093,1784084597.070569992,136.000,-52,38,7,0x07,LE 1M
1230,Inconnu,inconnue,1784084597.087316990,1784084597.087452888,136.000,-60,39,7,0x07,LE 1M
1236,Inconnu,inconnue,1784084597.264180899,1784084597.264316797,136.000,-60,39,7,0x07,LE 1M
1239,Inconnu,inconnue,1784084597.339627981,1784084597.339763880,136.000,-61,39,7,0x07,LE 1M
1247,Inconnu,inconnue,1784084597.582510948,1784084597.582646847,136.000,-52,38,7,0x07,LE 1M
1248,Inconnu,inconnue,1784084597.614387989,1784084597.614523888,136.000,-61,39,7,0x07,LE 1M
1255,Inconnu,inconnue,1784084597.845840931,1784084597.845976830,136.000,-49,37,7,0x07,LE 1M
1260,Inconnu,inconnue,1784084597.996859074,1784084597.996994972,136.000,-61,39,7,0x07,LE 1M
1266,Inconnu,inconnue,1784084598.136888027,1784084598.137023926,136.000,-62,39,7,0x07,LE 1M
1273,Inconnu,inconnue,1784084598.333244085,1784084598.333379984,136.000,-49,37,7,0x07,LE 1M
1287,Inconnu,inconnue,1784084598.712760925,1784084598.712896824,136.000,-61,39,7,0x07,LE 1M
1293,Inconnu,inconnue,1784084598.918761015,1784084598.918896914,136.000,-61,39,7,0x07,LE 1M
1304,Inconnu,inconnue,1784084599.235291004,1784084599.235426903,136.000,-51,38,7,0x07,LE 1M
1305,Inconnu,inconnue,1784084599.261868000,1784084599.262003899,136.000,-62,39,7,0x07,LE 1M
1314,Inconnu,inconnue,1784084599.475029945,1784084599.475165844,136.000,-61,39,7,0x07,LE 1M
1324,Inconnu,inconnue,1784084599.799520969,1784084599.799656868,136.000,-49,37,7,0x07,LE 1M
1331,Inconnu,inconnue,1784084600.035423994,1784084600.035559893,136.000,-52,38,7,0x07,LE 1M
1332,Inconnu,inconnue,1784084600.057321072,1784084600.057456970,136.000,-61,39,7,0x07,LE 1M
1340,Inconnu,inconnue,1784084600.229182959,1784084600.229318857,136.000,-51,38,7,0x07,LE 1M
1341,Inconnu,inconnue,1784084600.229825974,1784084600.229961872,136.000,-60,39,7,0x07,LE 1M
1347,Inconnu,inconnue,1784084600.405975103,1784084600.406111002,136.000,-61,39,7,0x07,LE 1M
1355,Inconnu,inconnue,1784084600.623806953,1784084600.623942852,136.000,-52,38,7,0x07,LE 1M
1356,Inconnu,inconnue,1784084600.655109882,1784084600.655245781,136.000,-61,39,7,0x07,LE 1M
1362,Inconnu,inconnue,1784084600.805166960,1784084600.805302858,136.000,-60,39,7,0x07,LE 1M
1368,Inconnu,inconnue,1784084600.972124100,1784084600.972259998,136.000,-60,39,7,0x07,LE 1M
1373,Inconnu,inconnue,1784084601.106008053,1784084601.106143951,136.000,-52,38,7,0x07,LE 1M
1374,Inconnu,inconnue,1784084601.139183044,1784084601.139318943,136.000,-59,39,7,0x07,LE 1M
1379,Inconnu,inconnue,1784084601.279094934,1784084601.279230833,136.000,-51,38,7,0x07,LE 1M
1380,Inconnu,inconnue,1784084601.300606966,1784084601.300742865,136.000,-58,39,7,0x07,LE 1M
1387,Inconnu,inconnue,1784084601.516000032,1784084601.516135931,136.000,-49,37,7,0x07,LE 1M
1394,Inconnu,inconnue,1784084601.731286049,1784084601.731421947,136.000,-50,38,7,0x07,LE 1M
1395,Inconnu,inconnue,1784084601.758527040,1784084601.758662939,136.000,-61,39,7,0x07,LE 1M
1403,Inconnu,inconnue,1784084601.995901108,1784084601.996037006,136.000,-51,38,7,0x07,LE 1M
1404,Inconnu,inconnue,1784084602.028275967,1784084602.028411865,136.000,-64,39,7,0x07,LE 1M
1407,Inconnu,inconnue,1784084602.110574961,1784084602.110710859,136.000,-62,39,7,0x07,LE 1M
1414,Inconnu,inconnue,1784084602.297313929,1784084602.297449827,136.000,-50,37,7,0x07,LE 1M
1421,Inconnu,inconnue,1784084602.532512903,1784084602.532648802,136.000,-53,38,7,0x07,LE 1M
1422,Inconnu,inconnue,1784084602.586677074,1784084602.586812973,136.000,-62,39,7,0x07,LE 1M
1428,Inconnu,inconnue,1784084602.793628931,1784084602.793764830,136.000,-62,39,7,0x07,LE 1M
1437,Inconnu,inconnue,1784084603.068862915,1784084603.068998814,136.000,-61,39,7,0x07,LE 1M
1442,Inconnu,inconnue,1784084603.199167967,1784084603.199303865,136.000,-54,38,7,0x07,LE 1M
1443,Inconnu,inconnue,1784084603.221782923,1784084603.221918821,136.000,-60,39,7,0x07,LE 1M
1449,Inconnu,inconnue,1784084603.365334034,1784084603.365469933,136.000,-60,39,7,0x07,LE 1M
1453,Inconnu,inconnue,1784084603.475317001,1784084603.475452900,136.000,-57,37,7,0x07,LE 1M
1465,Inconnu,inconnue,1784084603.810214996,1784084603.810350895,136.000,-55,37,7,0x07,LE 1M
1474,Inconnu,inconnue,1784084604.075396061,1784084604.075531960,136.000,-55,37,7,0x07,LE 1M
1478,Inconnu,inconnue,1784084604.174823999,1784084604.174959898,136.000,-52,38,7,0x07,LE 1M
1479,Inconnu,inconnue,1784084604.175497055,1784084604.175632954,136.000,-57,39,7,0x07,LE 1M
1488,Inconnu,inconnue,1784084604.331363916,1784084604.331499815,136.000,-56,39,7,0x07,LE 1M
1493,Inconnu,inconnue,1784084604.483023882,1784084604.483159781,136.000,-51,38,7,0x07,LE 1M
1494,Inconnu,inconnue,1784084604.510864019,1784084604.510999918,136.000,-56,39,7,0x07,LE 1M
